facility_name,city,sector,department_name,date_iso,energy_type,scope,consumption_amount,co2_emission_tons
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2023-09-04,Electricity,Scope 2,655.19,0.4133
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2023-09-04,Electricity,Scope 2,655.19,0.4133
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2023-09-04,Electricity,Scope 2,655.19,0.4133
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2023-09-09,Diesel,Scope 1,1402.57,0.4497
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2023-09-09,Diesel,Scope 1,1402.57,0.4497
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2023-09-09,Diesel,Scope 1,1402.57,0.4497
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2023-09-09,Diesel,Scope 1,1402.57,0.4497
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2023-09-15,Lpg,Scope 2,412.8,0.2799
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2023-09-15,Lpg,Scope 2,412.8,0.2799
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2023-09-15,Lpg,Scope 2,412.8,0.2799
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2023-09-15,Lpg,Scope 2,412.8,0.2799
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2023-10-05,Diesel,Scope 2,3273.97,2.0789
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2023-10-05,Diesel,Scope 2,3273.97,2.0789
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2023-10-05,Diesel,Scope 2,3273.97,2.0789
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2023-10-05,Diesel,Scope 2,3273.97,2.0789
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2023-10-14,Electricity,Scope 2,2598.71,1.0033
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2023-10-14,Electricity,Scope 2,2598.71,1.0033
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2023-10-14,Electricity,Scope 2,2598.71,1.0033
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2023-10-14,Electricity,Scope 2,2598.71,1.0033
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2023-10-27,Petrol,Scope 2,1055.4,0.836
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2023-10-27,Petrol,Scope 2,1055.4,0.836
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2023-10-27,Petrol,Scope 2,1055.4,0.836
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2023-10-27,Petrol,Scope 2,1055.4,0.836
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2023-11-01,Electricity,Scope 2,1325.24,0.376
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2023-11-01,Electricity,Scope 2,1325.24,0.376
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2023-11-01,Electricity,Scope 2,1325.24,0.376
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2023-11-01,Electricity,Scope 2,1325.24,0.376
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2023-11-05,Electricity,Scope 2,67.83,0.0359
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2023-11-05,Electricity,Scope 2,67.83,0.0359
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2023-11-05,Electricity,Scope 2,67.83,0.0359
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2023-11-05,Electricity,Scope 2,67.83,0.0359
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2023-11-08,Electricity,Scope 1,243.04,0.1668
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2023-11-08,Electricity,Scope 1,243.04,0.1668
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2023-11-08,Electricity,Scope 1,243.04,0.1668
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2023-11-08,Electricity,Scope 1,243.04,0.1668
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2023-11-13,Diesel,,766.8,0.397
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2023-11-13,Diesel,,766.8,0.397
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2023-11-13,Diesel,,766.8,0.397
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2023-11-13,Diesel,,766.8,0.397
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2023-11-15,Lpg,,164.67,0.0543
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2023-11-15,Lpg,,164.67,0.0543
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2023-11-15,Lpg,,164.67,0.0543
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2023-11-15,Lpg,,164.67,0.0543
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2023-12-01,Petrol,Scope 1,1866.14,
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2023-12-01,Petrol,Scope 1,1866.14,
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2023-12-01,Petrol,Scope 1,1866.14,
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2023-12-01,Petrol,Scope 1,1866.14,
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2023-12-02,Electricity,Scope 1,1041.77,
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2023-12-02,Electricity,Scope 1,1041.77,
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2023-12-02,Electricity,Scope 1,1041.77,
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2023-12-02,Electricity,Scope 1,1041.77,
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-01-06,Petrol,Scope 1,1175.63,0.7707
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-01-06,Petrol,Scope 1,1175.63,0.7707
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-01-06,Petrol,Scope 1,1175.63,0.7707
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-01-06,Petrol,Scope 1,1175.63,0.7707
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-02-09,Electricity,Scope 1,,0.1382
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-02-09,Electricity,Scope 1,,0.1382
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-02-09,Electricity,Scope 1,,0.1382
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-02-09,Electricity,Scope 1,,0.1382
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-02-18,Electricity,,440.26,0.2263
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-02-18,Electricity,,440.26,0.2263
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-02-18,Electricity,,440.26,0.2263
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-02-18,Electricity,,440.26,0.2263
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-02-20,Lpg,Scope 2,-1622.19,
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-02-20,Lpg,Scope 2,-1622.19,
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-02-20,Lpg,Scope 2,-1622.19,
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-02-20,Lpg,Scope 2,-1622.19,
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-02-23,Natural Gas,Scope 1,544.25,0.1418
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-02-23,Natural Gas,Scope 1,544.25,0.1418
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-02-23,Natural Gas,Scope 1,544.25,0.1418
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-02-23,Natural Gas,Scope 1,544.25,0.1418
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-02-26,Electricity,Scope 2,315.67,0.137
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-02-26,Electricity,Scope 2,315.67,0.137
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-02-26,Electricity,Scope 2,315.67,0.137
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-02-26,Electricity,Scope 2,315.67,0.137
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-03-05,Diesel,Scope 2,2587.38,1.2478
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-03-05,Diesel,Scope 2,2587.38,1.2478
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-03-05,Diesel,Scope 2,2587.38,1.2478
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-03-05,Diesel,Scope 2,2587.38,1.2478
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-03-08,Petrol,,1039.8,0.7132
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-03-08,Petrol,,1039.8,0.7132
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-03-08,Petrol,,1039.8,0.7132
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-03-08,Petrol,,1039.8,0.7132
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-03-26,Lpg,Scope 1,1181.53,0.3891
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-03-26,Lpg,Scope 1,1181.53,0.3891
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-03-26,Lpg,Scope 1,1181.53,0.3891
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-03-26,Lpg,Scope 1,1181.53,0.3891
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-04-23,Diesel,,1325.01,0.6348
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-04-23,Diesel,,1325.01,0.6348
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-04-23,Diesel,,1325.01,0.6348
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-04-23,Diesel,,1325.01,0.6348
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-04-23,Diesel,Scope 1,2313.9,
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-04-23,Diesel,Scope 1,2313.9,
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-04-23,Diesel,Scope 1,2313.9,
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-04-23,Diesel,Scope 1,2313.9,
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-04-28,Petrol,Scope 2,1039.35,0.5161
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-04-28,Petrol,Scope 2,1039.35,0.5161
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-04-28,Petrol,Scope 2,1039.35,0.5161
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-04-28,Petrol,Scope 2,1039.35,0.5161
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-05-02,Natural Gas,,590.37,0.3258
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-05-02,Natural Gas,,590.37,0.3258
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-05-02,Natural Gas,,590.37,0.3258
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-05-02,Natural Gas,,590.37,0.3258
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-05-06,Diesel,Scope 1,,0.7162
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-05-06,Diesel,Scope 1,,0.7162
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-05-06,Diesel,Scope 1,,0.7162
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-05-06,Diesel,Scope 1,,0.7162
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-05-18,Electricity,,1336.68,1.0385
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-05-18,Electricity,,1336.68,1.0385
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-05-18,Electricity,,1336.68,1.0385
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-05-18,Electricity,,1336.68,1.0385
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-05-21,Natural Gas,Scope 2,365.91,0.2623
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-05-21,Natural Gas,Scope 2,365.91,0.2623
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-05-21,Natural Gas,Scope 2,365.91,0.2623
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-05-21,Natural Gas,Scope 2,365.91,0.2623
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-05-26,Electricity,Scope 2,925.55,
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-05-26,Electricity,Scope 2,925.55,
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-05-26,Electricity,Scope 2,925.55,
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-05-26,Electricity,Scope 2,925.55,
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-06-05,Lpg,Scope 1,458.51,0.1983
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-06-05,Lpg,Scope 1,458.51,0.1983
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-06-05,Lpg,Scope 1,458.51,0.1983
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-06-05,Lpg,Scope 1,458.51,0.1983
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-06-08,Electricity,,1321.31,0.8524
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-06-08,Electricity,,1321.31,0.8524
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-06-08,Electricity,,1321.31,0.8524
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-06-08,Electricity,,1321.31,0.8524
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-06-17,Lpg,,840.64,0.4254
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-06-17,Lpg,,840.64,0.4254
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-06-17,Lpg,,840.64,0.4254
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-06-17,Lpg,,840.64,0.4254
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-06-19,Lpg,Scope 1,710.14,0.1912
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-06-19,Lpg,Scope 1,710.14,0.1912
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-06-19,Lpg,Scope 1,710.14,0.1912
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-06-19,Lpg,Scope 1,710.14,0.1912
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-06-27,Natural Gas,,-1104.22,
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-06-27,Natural Gas,,-1104.22,
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-06-27,Natural Gas,,-1104.22,
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-06-27,Natural Gas,,-1104.22,
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-07-03,Electricity,,,0.3614
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-07-03,Electricity,,,0.3614
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-07-03,Electricity,,,0.3614
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-07-03,Electricity,,,0.3614
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-07-05,Natural Gas,,1200.84,0.7962
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-07-05,Natural Gas,,1200.84,0.7962
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-07-05,Natural Gas,,1200.84,0.7962
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-07-05,Natural Gas,,1200.84,0.7962
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-07-20,Lpg,Scope 1,89.43,0.0431
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-07-20,Lpg,Scope 1,89.43,0.0431
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-07-20,Lpg,Scope 1,89.43,0.0431
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-07-20,Lpg,Scope 1,89.43,0.0431
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-07-30,Electricity,,610.06,
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-07-30,Electricity,,610.06,
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-07-30,Electricity,,610.06,
Rhineland Production Facility,Berlin,Automotive Supply,quality control,2024-07-30,Electricity,,610.06,
Rhineland Production Facility,Berlin,Automotive Supply,Finance & Accounting,2024-07-31,Diesel,Scope 1,607.83,0.3809
Rhineland Production Facility,Berlin,Automotive Supply,Logistics,2024-07-31,Diesel,Scope 1,607.83,0.3809
Rhineland Production Facility,Berlin,Automotive Supply,maintenance repair,2024-07-31,Diesel,Scope 1,607.83,0.3809
