record_id;facility_code;department_id;date;energy_type;scope;consumption_amount;unit;co2_emission_tons
6019;FAC-008;DPT-0035;10.09.2022;lpg;SCOPE 1;654.71;Liter;0.1747
6020;FAC-008;DPT-0035;5.12.2023;ELECTRICITY;SCOPE 1;-2740.31;kwh;
6021;FAC-008;DPT-0037;27.03.2022;Petrol;Scope 1;unknown;LT;0.3836
6022;FAC-008;;8.05.2023;ELECTRICITY;SCOPE 1;361.42;kWh;0.1109
6023;FAC-008;DPT-0035;5.09.2022;natural gas;;1426.12;KWH;0.9591
6024;FAC-008;DPT-0036;26.11.2023;ELECTRICITY;scope 1;659.34;LT;0.2819
6025;FAC-008;DPT-0038;04-25-2022;electricity;Scope 2;53.94;m3;0.0232
6026;FAC-008;DPT-0037;24.05.2022;diesel;Scope 2;1402.14;Liter;0.3619
6027;FAC-008;DPT-0038;26.01.2024;natural gas;SCOPE 1;1427.08;KWH;
6028;FAC-008;DPT-0038;07-13-2024;DIESEL;;687.07;liter;0.5765
6029;FAC-008;DPT-0038;31.07.2022;NATURAL GAS;scope 1;536.11;kWh;0.4077
6030;FAC-008;DPT-0037;22.10.2024;natural gas;;1523.4;kWh;0.7378
6031;FAC-008;DPT-0038;28.05.2024;Electricity;Scope 1;-514.06;Liter;
6032;FAC-008;DPT-0037;10.12.2024;NATURAL GAS;SCOPE 2;1751.43;M3;12.223
6033;FAC-008;DPT-0037;24.12.2022;Natural Gas;scope 2;524.27;KWH;0.3205
6034;FAC-008;DPT-0035;23.04.2023;NATURAL GAS;SCOPE 2;800.34;KWH;0.3097
6035;FAC-008;DPT-0036;4.08.2024;DIESEL;;1145.39;KWH;0.8666
6036;FAC-008;DPT-0038;15.06.2022;ELECTRICITY;SCOPE 1;986.43;m3;
6037;FAC-008;DPT-0038;23.08.2024;DIESEL;scope 1;489.49;m3;0.1422
6038;FAC-008;;17.10.2023;NATURAL GAS;Scope 1;1101.2;kWh;0.9041
6039;FAC-008;;11.07.2023;lpg;;1380.5;liter;0.5
6040;FAC-008;DPT-0035;1.09.2023;lpg;scope 2;-377.43;kwh;
6041;FAC-008;DPT-0038;24.06.2024;NATURAL GAS;SCOPE 1;1167.11;kWh;0.7387
6042;FAC-008;DPT-0035;12.10.2024;electricity;Scope 2;781.84;LT;0.514
6043;FAC-008;DPT-0036;5.04.2023;Electricity;SCOPE 1;;kwh;0.3024
6044;FAC-008;DPT-0038;13.10.2023;electricity;Scope 2;1068.9;KWH;0.2798
6045;FAC-008;DPT-0037;7.12.2023;natural gas;Scope 1;1485.62;m3;11.191
6046;FAC-008;DPT-0035;11.11.2024;Diesel;scope 1;;kWh;0.2275
6047;FAC-008;;15.10.2023;Diesel;scope 1;1107.25;kWh;0.8008
6048;FAC-008;DPT-0038;10.05.2024;LPG;;655.23;KWH;0.3889
6049;FAC-008;DPT-0038;12.08.2024;Diesel;scope 2;1296.47;LT;
6050;FAC-008;DPT-0037;8.03.2023;LPG;scope 2;1668.82;KWH;0.5654
6051;FAC-008;DPT-0035;04-13-2023;DIESEL;SCOPE 1;1030.18;kWh;
6052;FAC-008;DPT-0038;9.01.2024;diesel;SCOPE 1;1371.4;m3;0.4337
6053;FAC-008;DPT-0035;09-28-2022;natural gas;Scope 1;1534.34;LT;0.982
6054;FAC-008;DPT-0036;23.11.2022;NATURAL GAS;Scope 1;559.86;m3;0.4096
6055;FAC-008;DPT-0037;12.04.2024;lpg;scope 2;646.47;KWH;0.1854
6056;FAC-008;DPT-0035;05-21-2023;DIESEL;Scope 1;1126.68;m3;0.8423
6057;FAC-008;DPT-0038;15.08.2024;diesel;;1913.21;Liter;
6058;FAC-008;DPT-0035;2.01.2023;Petrol;;324.16;kwh;0.1068
6059;FAC-008;DPT-0038;03-25-2023;diesel;;1210.9;LT;0.9953
6060;FAC-008;DPT-0035;26.05.2024;NATURAL GAS;scope 2;1811.98;m3;0.4772
6061;FAC-008;DPT-0037;3.10.2024;electricity;scope 1;764.1;LT;0.2397
6062;FAC-008;;6.12.2024;Diesel;scope 2;859.84;M3;0.4261
6063;FAC-008;DPT-0035;13.07.2024;Diesel;SCOPE 2;845.44;Liter;0.3204
6064;FAC-008;DPT-0036;1.07.2024;LPG;SCOPE 2;811.19;KWH;0.5448
6065;FAC-008;DPT-0036;14.05.2022;ELECTRICITY;Scope 2;477.06;liter;0.1903
6066;FAC-008;DPT-0035;13.07.2024;DIESEL;scope 1;786.4;kwh;0.5737
6067;FAC-008;DPT-0035;20.01.2024;LPG;Scope 2;489.78;m3;0.3114
6068;FAC-008;DPT-0037;26.02.2023;DIESEL;;1311.17;M3;0.5544
6069;FAC-008;DPT-0037;11.08.2023;NATURAL GAS;;197.24;M3;0.0628
6070;FAC-008;DPT-0038;9.07.2022;DIESEL;SCOPE 1;NULL;LT;11.991
6071;FAC-008;DPT-0037;21.01.2023;Diesel;Scope 2;1647.34;kwh;0.595
6072;FAC-008;;01-31-2024;lpg;SCOPE 2;;LT;0.3435
6073;FAC-008;DPT-0035;29.03.2022;Electricity;;2405.79;kwh;unknown
6074;FAC-008;DPT-0038;18.10.2023;electricity;Scope 2;1157.45;KWH;0.5614
6075;FAC-008;DPT-0037;8.09.2023;Petrol;SCOPE 2;1066.39;kwh;0.2994
6076;FAC-008;DPT-0035;04-21-2023;Diesel;;186.97;kWh;
6077;FAC-009;DPT-0042;28.06.2023;Natural Gas;SCOPE 1;-1715.26;kWh;
6078;FAC-009;DPT-0042;25.05.2022;natural gas;Scope 1;434.69;kwh;0.3513
6079;FAC-009;;9.08.2023;diesel;scope 2;392.85;kWh;0.1091
6080;FAC-009;DPT-0040;28.05.2022;natural gas;scope 2;1007.86;kWh;0.289
6081;FAC-009;DPT-0041;21.09.2024;ELECTRICITY;scope 2;491.88;m3;#N/A
6082;FAC-009;DPT-0042;11.12.2022;ELECTRICITY;scope 1;756.58;m3;0.2505
6083;FAC-009;DPT-0039;3.04.2022;DIESEL;SCOPE 2;1802.08;m3;14.865
6084;FAC-009;DPT-0043;4.04.2023;Diesel;Scope 1;2229.48;m3;14.004
6085;FAC-009;DPT-0040;12.09.2024;electricity;scope 1;563.05;liter;0.2331
6086;FAC-009;DPT-0043;29.04.2023;LPG;;779.13;kWh;0.4948
6087;FAC-009;DPT-0044;8.11.2023;ELECTRICITY;;3207.31;Liter;10.638
6088;FAC-009;DPT-0041;21.02.2022;diesel;SCOPE 1;2216.19;KWH;0.6493
6089;FAC-009;DPT-0040;28.07.2023;electricity;;1554.62;m3;12.376
6090;FAC-009;DPT-0041;2.11.2022;Petrol;Scope 2;490.86;LT;0.2737
6091;FAC-009;DPT-0039;18.04.2023;DIESEL;;570.83;Liter;0.424
6092;FAC-009;DPT-0041;8.05.2023;lpg;SCOPE 2;1544.11;kwh;10.995
6093;FAC-009;DPT-0044;21.01.2023;Natural Gas;Scope 2;160.34;M3;0.0615
6094;FAC-009;DPT-0044;25.03.2023;diesel;scope 2;1732.05;KWH;14.609
6095;FAC-009;DPT-0039;18.03.2023;electricity;;2014.75;M3;1.602
6096;FAC-009;DPT-0044;26.06.2024;natural gas;;698.16;KWH;0.3609
6097;FAC-009;DPT-0041;17.04.2023;Natural Gas;scope 2;2252.54;liter;0.6805
6098;FAC-009;DPT-0041;17.09.2023;Electricity;Scope 2;1191.57;M3;0.3854
6099;FAC-009;DPT-0042;20.09.2022;Electricity;SCOPE 1;345.61;LT;
6100;FAC-009;DPT-0040;22.03.2022;diesel;;944.88;liter;0.5938
6101;FAC-009;;5.08.2023;diesel;;531.28;m3;0.3319
6102;FAC-009;DPT-0043;21.07.2022;electricity;scope 2;1030.04;KWH;0.4508
6103;FAC-009;;2.03.2023;Natural Gas;scope 2;324.54;kWh;0.1835
6104;FAC-009;DPT-0042;17.08.2023;lpg;;2360.77;m3;0.7722
6105;FAC-009;DPT-0039;27.01.2022;natural gas;Scope 2;1298.8;m3;0.3884
6106;FAC-009;DPT-0042;20.07.2022;Diesel;;642.56;M3;
6107;FAC-009;DPT-0039;1.06.2023;natural gas;scope 1;1048.77;m3;0.8881
6108;FAC-009;DPT-0043;17.04.2022;Electricity;Scope 1;868.21;M3;0.2959
6109;FAC-009;DPT-0040;29.10.2024;NATURAL GAS;Scope 2;2414.19;KWH;16.796
6110;FAC-009;DPT-0043;02-13-2022;Natural Gas;Scope 2;856.09;KWH;0.2745
6111;FAC-009;DPT-0039;26.10.2024;Natural Gas;;1007.51;KWH;0.783
6112;FAC-009;DPT-0039;28.02.2023;electricity;SCOPE 1;283.1;kwh;0.1763
6113;FAC-009;DPT-0039;12.01.2022;Electricity;;;M3;0.8497
6114;FAC-009;DPT-0041;15.06.2024;LPG;;1161.89;liter;0.7367
6115;FAC-009;DPT-0039;25.07.2023;electricity;Scope 2;-;liter;
6116;FAC-009;DPT-0040;1.01.2023;Electricity;;1418.73;liter;0.5748
6117;FAC-009;DPT-0040;22.03.2022;LPG;SCOPE 2;143.12;M3;0.0751
6118;FAC-009;DPT-0043;10.08.2023;Natural Gas;;775.41;kWh;0.4244
6119;FAC-009;;25.02.2024;lpg;Scope 1;273.35;LT;0.1856
6120;FAC-009;DPT-0044;9.05.2023;Natural Gas;SCOPE 1;917.73;LT;0.4344
6121;FAC-009;DPT-0040;13.01.2022;Petrol;scope 2;667.69;LT;0.4131
6122;FAC-009;DPT-0044;21.11.2023;Diesel;scope 1;1217.04;m3;10.211
6123;FAC-009;DPT-0044;26.09.2022;Diesel;SCOPE 2;847.69;KWH;0.6312
6124;FAC-009;DPT-0041;1.12.2022;Diesel;;-1195.35;Liter;
6125;FAC-009;DPT-0039;11.06.2022;ELECTRICITY;;932.29;M3;0.459
6126;FAC-009;DPT-0039;14.11.2024;Natural Gas;Scope 1;1787.26;m3;0.6983
6127;FAC-009;DPT-0042;4.11.2022;LPG;;1624.88;M3;0.8273
6128;FAC-009;DPT-0044;24.05.2024;electricity;SCOPE 2;510.31;LT;0.264
6129;FAC-009;DPT-0042;23.07.2024;Diesel;SCOPE 2;1700.71;liter;14.303
6130;FAC-009;DPT-0041;10.01.2023;electricity;;1155.41;LT;0.9069
6131;FAC-009;DPT-0041;08-19-2023;DIESEL;;1895.2;m3;10.933
6132;FAC-009;DPT-0044;28.01.2023;LPG;;402.62;m3;
6133;FAC-009;DPT-0040;26.04.2023;electricity;SCOPE 2;322.89;kwh;0.2243
6134;FAC-009;;4.10.2023;ELECTRICITY;;328.42;kWh;0.2295
6135;FAC-009;DPT-0042;31.01.2023;Electricity;scope 1;2247.91;kWh;16.346
6136;FAC-009;DPT-0040;27.02.2022;electricity;SCOPE 1;#N/A;Liter;10.139
6137;FAC-009;DPT-0043;11-25-2023;natural gas;Scope 1;1623.65;liter;0.4666
6138;FAC-009;DPT-0043;12-30-2024;NATURAL GAS;SCOPE 2;292.24;kWh;
6139;FAC-009;DPT-0044;9.03.2022;natural gas;SCOPE 1;1635.97;liter;1.102
6140;FAC-009;DPT-0042;8.02.2023;Electricity;SCOPE 2;309.22;kwh;0.2384
6141;FAC-009;;10.07.2024;diesel;;55.45;kWh;0.026
6142;FAC-009;;13.04.2024;Natural Gas;scope 2;656.93;LT;0.2711
6143;FAC-009;DPT-0043;10-26-2023;LPG;Scope 2;789.48;m3;0.2529
6144;FAC-009;DPT-0040;23.09.2022;LPG;;;kWh;11.337
6145;FAC-009;DPT-0042;8.06.2024;LPG;;397.65;liter;0.2276
6146;FAC-009;DPT-0039;2.06.2024;Electricity;scope 2;-3359.75;Liter;
6147;FAC-009;DPT-0039;07-15-2023;Petrol;SCOPE 1;1025.36;liter;0.4277
6148;FAC-009;DPT-0040;8.11.2022;LPG;scope 1;827.03;kwh;0.4244
6149;FAC-009;DPT-0041;06-19-2023;LPG;Scope 1;823.93;kWh;0.3566
6150;FAC-009;;30.06.2022;ELECTRICITY;;321.63;m3;0.1317
6151;FAC-009;DPT-0040;20.12.2022;Electricity;SCOPE 2;699.46;m3;0.2591
6152;FAC-009;DPT-0042;11.11.2024;Diesel;SCOPE 2;1079.05;M3;0.4425
6153;FAC-009;DPT-0041;08-21-2022;Petrol;SCOPE 1;1658.13;Liter;10.468
6154;FAC-009;DPT-0039;15.07.2022;LPG;Scope 1;679.1;liter;0.4513
6155;FAC-009;DPT-0043;19.06.2024;Diesel;Scope 1;-1018.35;kwh;-
6156;FAC-009;DPT-0040;15.06.2024;NATURAL GAS;;1496.14;kWh;0.6124
6157;FAC-009;DPT-0043;7.02.2022;electricity;SCOPE 1;663.59;LT;0.297
6158;FAC-009;DPT-0044;28.09.2023;Diesel;Scope 1;1728.23;KWH;12.578
6159;FAC-009;DPT-0040;12.12.2023;electricity;scope 2;1305.96;KWH;0.6491
6160;FAC-009;DPT-0040;8.12.2022;electricity;scope 1;1553.64;M3;0.9754
6161;FAC-009;DPT-0042;16.12.2024;Petrol;SCOPE 2;173.78;kWh;0.1358
6162;FAC-009;DPT-0042;21.03.2022;lpg;scope 1;724.31;LT;0.3274
6163;FAC-009;DPT-0039;12.08.2022;Petrol;Scope 1;549.68;Liter;0.2254
6164;FAC-009;DPT-0043;11.03.2024;Diesel;Scope 2;135.91;KWH;0.0816
6165;FAC-009;DPT-0041;22.05.2022;electricity;scope 2;1631.99;kwh;0.8232
6166;FAC-009;DPT-0040;23.03.2023;ELECTRICITY;SCOPE 2;241.31;kwh;0.1099
6167;FAC-009;;14.07.2024;NATURAL GAS;Scope 2;2123.04;KWH;17.826
6168;FAC-009;DPT-0040;17.04.2023;natural gas;SCOPE 2;;m3;0.5599
6169;FAC-009;DPT-0043;24.09.2022;LPG;Scope 2;1224.74;LT;
6170;FAC-009;DPT-0041;06-14-2022;diesel;;562.3;liter;0.1417
6171;FAC-009;DPT-0040;27.07.2022;diesel;;;kWh;0.4364
6172;FAC-009;DPT-0043;10-30-2022;Electricity;SCOPE 1;843.64;KWH;0.4863
6173;FAC-009;DPT-0039;8.08.2024;electricity;SCOPE 1;1270.98;LT;0.6346
6174;FAC-009;DPT-0044;28.10.2024;Petrol;Scope 1;1840.94;liter;0.9624
6175;FAC-009;DPT-0044;04-23-2023;Electricity;Scope 1;-;kwh;0.7007
6176;FAC-009;DPT-0039;06-30-2024;Natural Gas;scope 2;667.51;M3;0.3489
6177;FAC-009;DPT-0044;13.04.2024;diesel;SCOPE 1;846.9;M3;NULL
6178;FAC-009;DPT-0044;10.05.2023;Electricity;SCOPE 2;1586.92;M3;0.8795
6179;FAC-009;DPT-0043;16.08.2024;LPG;SCOPE 1;735.5;liter;0.5357
6180;FAC-009;DPT-0039;11.07.2022;Petrol;scope 1;902.2;kWh;0.4764
6181;FAC-009;DPT-0040;10-21-2023;LPG;;1109.74;KWH;0.8861
6182;FAC-009;DPT-0041;22.05.2022;diesel;;562.5;Liter;0.332
6183;FAC-009;DPT-0042;17.04.2023;electricity;;835.59;kwh;0.6648
6184;FAC-009;DPT-0044;25.03.2023;electricity;SCOPE 1;;Liter;0.832
6185;FAC-009;DPT-0039;15.12.2024;lpg;SCOPE 2;1007.52;liter;0.8391
6186;FAC-009;DPT-0039;23.02.2022;DIESEL;SCOPE 1;;kWh;0.7665
6187;FAC-009;DPT-0039;16.04.2023;DIESEL;scope 2;683.51;liter;0.2749
6188;FAC-009;DPT-0041;21.08.2022;Diesel;;1053.5;kwh;0.7221
6189;FAC-009;DPT-0044;23.04.2023;Natural Gas;;2044.46;Liter;0.5222
6190;FAC-009;DPT-0039;26.01.2022;DIESEL;Scope 2;844.95;m3;0.3792
6191;FAC-009;DPT-0042;03-23-2024;natural gas;scope 2;1044.13;LT;0.695
6192;FAC-009;DPT-0039;26.05.2024;Petrol;;834.27;M3;0.6759
6193;FAC-009;DPT-0041;9.05.2022;natural gas;scope 2;1977.1;kwh;0.5783
6194;FAC-009;DPT-0041;05-28-2023;DIESEL;SCOPE 2;737.39;kWh;0.4538
6195;FAC-009;DPT-0041;12-13-2024;Petrol;scope 1;442.29;LT;0.2201
6196;FAC-009;DPT-0041;11.02.2022;Electricity;scope 1;1419.46;m3;0.499
6197;FAC-009;DPT-0043;1.08.2023;Petrol;;710.68;KWH;0.4851
6198;FAC-009;DPT-0039;21.05.2023;NATURAL GAS;SCOPE 1;1367.64;M3;0.4638
6199;FAC-009;DPT-0043;09-15-2024;Petrol;SCOPE 1;unknown;kwh;0.2707
6200;FAC-009;DPT-0041;23.05.2024;Electricity;scope 1;363.95;M3;0.2697
6201;FAC-009;;4.09.2023;LPG;;864.9;LT;0.664
6202;FAC-009;DPT-0042;4.03.2023;lpg;;265.17;kwh;0.2119
6203;FAC-009;DPT-0042;7.10.2022;Petrol;Scope 1;1093.15;kWh;0.3885
6204;FAC-009;DPT-0041;20.10.2024;NATURAL GAS;scope 2;1538.14;LT;0.7477
6205;FAC-009;DPT-0041;28.06.2022;Natural Gas;scope 2;2767.14;M3;19.027
6206;FAC-009;DPT-0043;08-19-2023;Natural Gas;SCOPE 1;606.87;m3;0.2515
6207;FAC-009;DPT-0044;21.10.2024;Natural Gas;Scope 2;502.58;kwh;0.2421
6208;FAC-009;;23.08.2023;LPG;;1514.27;M3;0.7698
6209;FAC-009;DPT-0043;11.08.2022;DIESEL;;1445.37;KWH;10.745
6210;FAC-009;DPT-0043;06-16-2022;lpg;scope 1;1507.03;LT;0.8657
6211;FAC-009;DPT-0041;29.01.2022;LPG;Scope 2;2793.85;liter;0.9702
6212;FAC-009;DPT-0040;25.03.2024;electricity;scope 1;903.48;m3;0.3905
6213;FAC-009;DPT-0039;23.07.2024;Petrol;SCOPE 1;3152.58;KWH;21.341
6214;FAC-009;DPT-0042;9.04.2024;ELECTRICITY;;692.92;liter;unknown
6215;FAC-009;DPT-0043;07-13-2022;ELECTRICITY;;536.13;kwh;0.1897
6216;FAC-009;DPT-0043;27.11.2022;electricity;;497.71;KWH;0.1407
6217;FAC-009;DPT-0039;28.06.2024;Petrol;;473.36;kwh;0.1534
6218;FAC-009;DPT-0042;3.11.2022;NATURAL GAS;scope 1;2878.22;liter;21.556
6219;FAC-009;DPT-0039;10-26-2023;diesel;scope 2;1910.98;KWH;10.513
6220;FAC-009;DPT-0040;25.05.2023;Electricity;SCOPE 1;2717.37;M3;15.147
6221;FAC-009;DPT-0043;22.01.2024;LPG;scope 1;164.03;LT;0.051
6222;FAC-009;DPT-0044;17.03.2023;LPG;SCOPE 1;307.25;LT;0.1427
6223;FAC-009;DPT-0040;22.11.2022;natural gas;SCOPE 1;712.99;KWH;0.3582
6224;FAC-009;DPT-0042;4.10.2022;lpg;scope 1;633.67;LT;0.161
6225;FAC-009;DPT-0041;12.03.2023;Diesel;;1047.66;m3;0.6182
6226;FAC-009;DPT-0041;10.07.2024;Natural Gas;Scope 1;919.35;KWH;0.3192
6227;FAC-009;DPT-0040;3.07.2023;NATURAL GAS;Scope 1;389.86;LT;0.1295
6228;FAC-009;DPT-0044;6.11.2024;DIESEL;SCOPE 2;581.92;liter;0.4134
6229;FAC-009;DPT-0041;13.06.2022;Diesel;;-743.54;liter;
6230;FAC-009;;09-14-2023;ELECTRICITY;Scope 2;340.58;Liter;0.2285
6231;FAC-009;;1.12.2024;Diesel;SCOPE 1;815.99;kWh;0.2413
6232;FAC-009;DPT-0043;22.02.2023;Natural Gas;scope 1;360.43;liter;
6233;FAC-009;DPT-0041;25.08.2023;electricity;scope 1;;liter;0.6778
6234;FAC-009;DPT-0043;1.09.2023;Electricity;;-439.43;m3;
6235;FAC-009;DPT-0043;16.09.2024;electricity;Scope 2;1631.94;kWh;0.6615
6236;FAC-009;DPT-0039;15.02.2022;DIESEL;SCOPE 2;1189.38;KWH;
6237;FAC-009;DPT-0043;10.11.2024;ELECTRICITY;scope 2;1169.43;Liter;0.3843
6238;FAC-009;;10.02.2024;Petrol;scope 1;1429.58;KWH;1.191
6239;FAC-009;DPT-0043;5.07.2022;Natural Gas;;1232.5;Liter;0.431
6240;FAC-009;DPT-0043;14.04.2022;LPG;scope 1;1638.62;kwh;1.Kas
6241;FAC-009;DPT-0041;18.11.2022;Diesel;scope 1;986.48;M3;0.4964
6242;FAC-009;DPT-0044;05-14-2022;diesel;Scope 1;1416.16;liter;0.4367
6243;FAC-009;DPT-0043;27.08.2022;Petrol;Scope 2;1145.2;liter;0.4916
6244;FAC-009;DPT-0042;6.11.2024;Diesel;;1139.6;kWh;0.3466
6245;FAC-009;DPT-0042;11.05.2022;Petrol;Scope 1;248.73;M3;0.1426
6246;FAC-009;;04-20-2023;lpg;scope 2;396.84;LT;0.1327
6247;FAC-009;DPT-0039;10.01.2023;electricity;scope 2;1055.14;Liter;0.8487
6248;FAC-009;DPT-0044;18.05.2024;Diesel;scope 1;499.97;kWh;0.4195
6249;FAC-009;DPT-0042;8.01.2022;diesel;scope 2;845.61;M3;0.5962
6250;FAC-009;DPT-0044;13.11.2022;ELECTRICITY;scope 2;598.68;Liter;NULL
6251;FAC-009;DPT-0040;7.06.2022;ELECTRICITY;Scope 1;616.56;M3;0.4971
6252;FAC-009;DPT-0043;4.11.2024;Electricity;Scope 1;915.91;M3;0.4522
6253;FAC-009;DPT-0040;10-24-2024;NATURAL GAS;;728.54;M3;0.3288
6254;FAC-009;DPT-0042;19.09.2022;Natural Gas;SCOPE 1;2098.33;M3;14.894
6255;FAC-009;DPT-0040;10-13-2023;NATURAL GAS;scope 2;272.84;LT;0.1507
6256;FAC-009;DPT-0040;28.09.2024;Electricity;scope 2;1297.58;liter;0.5943
6257;FAC-009;DPT-0041;27.10.2022;LPG;Scope 1;1469.1;KWH;0.5373
6258;FAC-009;DPT-0044;20.05.2023;lpg;scope 2;2190.01;liter;18.195
6259;FAC-009;DPT-0041;21.02.2023;NATURAL GAS;scope 1;931.47;KWH;0.2376
6260;FAC-009;DPT-0043;2.03.2024;Electricity;;1374.26;LT;0.8506
6261;FAC-009;DPT-0039;11.10.2022;Petrol;SCOPE 2;2081.32;LT;15.021
6262;FAC-009;DPT-0044;24.07.2024;natural gas;Scope 1;562.38;Liter;0.3892
6263;FAC-009;DPT-0039;5.06.2022;Diesel;Scope 1;441.48;m3;0.2684
6264;FAC-009;DPT-0042;19.07.2022;Natural Gas;SCOPE 1;961.47;Liter;0.3177
6265;FAC-009;;11-29-2022;Diesel;;755.42;LT;0.204
6266;FAC-009;DPT-0042;11.01.2022;NATURAL GAS;SCOPE 1;1392.7;kWh;0.8119
6267;FAC-009;DPT-0043;16.11.2022;Petrol;;288.43;LT;0.0836
6268;FAC-009;DPT-0043;6.07.2024;Natural Gas;SCOPE 2;1995.34;m3;0.6371
6269;FAC-009;DPT-0039;19.04.2022;LPG;scope 2;1061.23;LT;0.8265
6270;FAC-009;;23.09.2023;NATURAL GAS;Scope 2;739.18;LT;0.2854
6271;FAC-009;DPT-0042;4.03.2023;Petrol;scope 1;890.53;liter;0.7034
6272;FAC-009;DPT-0043;13.06.2022;natural gas;scope 1;1700.41;Liter;13.593
6273;FAC-009;DPT-0044;31.08.2023;lpg;Scope 2;1248.15;kWh;10.146
6274;FAC-009;;20.07.2023;electricity;;878.27;kwh;0.5199
6275;FAC-009;DPT-0040;30.10.2022;NATURAL GAS;SCOPE 1;769.26;KWH;
6276;FAC-009;DPT-0041;19.08.2022;NATURAL GAS;scope 1;794.72;KWH;0.4033
6277;FAC-009;DPT-0044;6.06.2024;Natural Gas;;1354.32;kWh;0.8101
6278;FAC-009;DPT-0042;25.07.2022;ELECTRICITY;Scope 1;724.47;m3;0.4493
6279;FAC-009;DPT-0042;2.03.2023;Petrol;SCOPE 2;1286.42;KWH;0.7233
6280;FAC-009;;7.09.2024;natural gas;Scope 2;452.66;LT;0.3489
6281;FAC-009;DPT-0043;27.04.2024;diesel;scope 2;514.92;KWH;0.4363
6282;FAC-009;DPT-0039;9.07.2023;electricity;Scope 2;871.22;KWH;0.6234
6283;FAC-009;DPT-0039;12.03.2023;Diesel;SCOPE 2;764.9;kwh;0.4101
6284;FAC-009;DPT-0040;11.01.2023;DIESEL;SCOPE 2;538.88;M3;0.2962
6285;FAC-009;DPT-0044;24.09.2024;Natural Gas;scope 1;357.87;M3;0.1246
6286;FAC-009;DPT-0040;7.06.2024;Electricity;SCOPE 2;479.69;kWh;0.3327
6287;FAC-009;DPT-0039;16.05.2024;lpg;;2308.97;kWh;13.493
6288;FAC-009;DPT-0041;8.12.2024;NATURAL GAS;Scope 1;537.42;kWh;0.3063
6289;FAC-009;DPT-0040;18.09.2022;lpg;;918.75;M3;0.7668
6290;FAC-009;DPT-0040;6.01.2024;Natural Gas;Scope 2;537.37;M3;0.2301
6291;FAC-009;DPT-0043;11.06.2022;Natural Gas;;711.98;LT;0.2563
6292;FAC-009;DPT-0040;13.08.2023;NATURAL GAS;Scope 2;1569.04;Liter;
6293;FAC-009;DPT-0041;10-24-2023;Natural Gas;scope 2;752.38;Liter;0.3707
6294;FAC-009;DPT-0043;20.12.2024;Electricity;Scope 2;689.9;M3;0.4764
6295;FAC-009;DPT-0041;16.11.2023;lpg;SCOPE 1;561.99;KWH;0.3485
6296;FAC-009;DPT-0039;2.03.2023;lpg;SCOPE 1;731.1;kwh;0.2068
6297;FAC-009;DPT-0042;15.07.2024;electricity;scope 2;1143.89;KWH;0.9163
6298;FAC-009;DPT-0040;25.11.2024;Natural Gas;SCOPE 1;184.25;kwh;
6299;FAC-009;DPT-0040;06-29-2024;Petrol;;314.23;KWH;0.0966
6300;FAC-009;DPT-0043;19.04.2022;diesel;;1162.15;liter;0.4816
6301;FAC-009;DPT-0044;14.02.2024;electricity;Scope 2;908.01;m3;0.6892
6302;FAC-009;DPT-0042;29.09.2023;natural gas;scope 1;584.51;kWh;0.2967
6303;FAC-009;DPT-0043;25.01.2024;Petrol;SCOPE 1;1206.52;liter;0.6401
6304;FAC-009;DPT-0044;09-21-2022;electricity;Scope 2;#N/A;kwh;0.5249
6305;FAC-009;DPT-0042;10.01.2022;Electricity;;1553.77;kWh;0.8099
6306;FAC-009;DPT-0039;28.11.2024;electricity;scope 1;566.15;kwh;0.2381
6307;FAC-009;DPT-0043;10.10.2024;natural gas;;443.9;LT;0.2753
6308;FAC-009;;7.04.2024;DIESEL;Scope 1;3639.86;m3;20.895
6309;FAC-009;DPT-0040;17.10.2022;Electricity;Scope 2;1358.11;liter;10.052
6310;FAC-009;DPT-0043;27.01.2024;ELECTRICITY;scope 1;492.24;m3;0.2933
6311;FAC-009;DPT-0040;2.08.2024;diesel;Scope 2;668.23;M3;0.246
6312;FAC-009;DPT-0040;25.09.2023;NATURAL GAS;;568.2;LT;0.3725
6313;FAC-009;DPT-0041;11.04.2023;diesel;Scope 1;225.75;kWh;0.1331
6314;FAC-009;DPT-0039;14.12.2024;DIESEL;scope 2;698.91;Liter;0.3383
6315;FAC-009;DPT-0044;12-21-2023;electricity;scope 2;972.4;kWh;0.8063
6316;FAC-009;DPT-0040;15.02.2023;Diesel;Scope 1;unknown;kwh;13.484
6317;FAC-009;DPT-0039;08-21-2022;diesel;Scope 2;816.78;liter;0.6753
6318;FAC-009;DPT-0043;28.05.2024;NATURAL GAS;Scope 2;624.65;liter;0.4651
6319;FAC-009;DPT-0043;14.03.2024;lpg;SCOPE 1;-2191.76;LT;
6320;FAC-009;DPT-0042;9.08.2024;diesel;Scope 1;1904.37;liter;0.5215
6321;FAC-009;DPT-0041;19.07.2023;Petrol;;968.38;LT;NULL
6322;FAC-009;DPT-0042;7.03.2024;diesel;;905.95;M3;0.6615
6323;FAC-009;;22.07.2022;DIESEL;;1135.16;M3;0.7916
6324;FAC-009;DPT-0041;8.11.2024;Natural Gas;SCOPE 1;560.75;liter;0.2478
6325;FAC-009;DPT-0041;12.04.2024;Diesel;scope 1;880.75;m3;0.3706
6326;FAC-009;DPT-0044;7.04.2022;Natural Gas;;544.48;kwh;0.2672
